text,value,selected,description,imageSrc
White OG,843,,,"""https://assets.wikileaf.com/assets/strains/strain/White-OG-Icon.jpg"""
King Kong,844,,,"""https://assets.wikileaf.com/assets/strains/strain/King_Kong.jpg"""
B-52,845,,,"""https://assets.wikileaf.com/assets/strains/strain/B52-Icon.png"""
Blue Goo,846,,,"""https://assets.wikileaf.com/assets/strains/strain/Blue_Goo.jpg"""
Gucci OG,847,,,"""https://assets.wikileaf.com/assets/strains/strain/Gucci_OG.jpg"""
P-91,848,,,"""https://assets.wikileaf.com/assets/strains/strain/P-91.jpg"""
Dizzy OG,849,,,"""https://assets.wikileaf.com/assets/strains/strain/Dizzy_OG.jpg"""
Blueberry Cheesecake,850,,,"""https://assets.wikileaf.com/assets/strains/strain/Blueberry_Cheesecake.jpg"""
Charlie Sheen,851,,,"""https://assets.wikileaf.com/assets/strains/strain/Charlie_Sheen.jpg"""
Pink Champagne,852,,,"""https://assets.wikileaf.com/assets/strains/strain/Pink_Champagne.jpg"""
Blue Hawaiian,853,,,"""https://assets.wikileaf.com/assets/strains/strain/Blue_Hawaiian.jpg"""
Huckleberry,854,,,"""https://assets.wikileaf.com/assets/strains/strain/Huckleberry.jpg"""
Gobbstopper,855,,,"""https://assets.wikileaf.com/assets/strains/strain/Gobbstopper.jpg"""
Emerald OG,856,,,"""https://assets.wikileaf.com/assets/strains/strain/Emerald_OG.jpg"""
Grape God,857,,,"""https://assets.wikileaf.com/assets/strains/strain/Grape_God.jpg"""
Boy Scout Cookies,858,,,"""https://assets.wikileaf.com/assets/strains/strain/Boy_Scout_Cookies.jpg"""
Presidential OG,859,,,"""https://assets.wikileaf.com/assets/strains/strain/Presidential_OG.jpg"""
Fruit Punch,860,,,"""https://assets.wikileaf.com/assets/strains/strain/Fruit_Punch.jpg"""
Tesla Tower,861,,,"""https://assets.wikileaf.com/assets/strains/strain/Tesla_Tower.jpg"""
Dog Shit,862,,,"""https://assets.wikileaf.com/assets/strains/strain/Dog_Shit_500x500.png"""
Blue Dot,863,,,"""https://assets.wikileaf.com/assets/strains/strain/Blue_Dot.jpg"""
Jedi Kush,864,,,"""https://assets.wikileaf.com/assets/strains/strain/Jedi_Kush.jpg"""
Pure Kush,865,,,"""https://assets.wikileaf.com/assets/strains/strain/pure-kush-icon.png"""
Abusive OG,866,,,"""https://assets.wikileaf.com/assets/strains/strain/Abusive_OG.jpg"""
Night Train,867,,,"""https://assets.wikileaf.com/assets/strains/strain/Night_Train.jpg"""
CBD Kush,868,,,"""https://assets.wikileaf.com/assets/strains/strain/CBD_Kush.jpg"""
Blue Venom,869,,,"""https://assets.wikileaf.com/assets/strains/strain/Blue_Venom.jpg"""
Chocolate Hashberry,870,,,"""https://assets.wikileaf.com/assets/strains/strain/Chocolate_Hashberry.png"""
Conspiracy Kush,871,,,"""https://assets.wikileaf.com/assets/strains/strain/Conspiracy_Kush.jpg"""
Mango Haze,872,,,"""https://assets.wikileaf.com/assets/strains/strain/Mango_Haze.jpg"""
Deep Chunk,873,,,"""https://assets.wikileaf.com/assets/strains/strain/Deep_Chunk.jpg"""
Kong,874,,,"""https://assets.wikileaf.com/assets/strains/strain/Kong.jpg"""
Pie Face,875,,,"""https://assets.wikileaf.com/assets/strains/strain/Pie_Face.jpg"""
Blue Knight,876,,,"""https://assets.wikileaf.com/assets/strains/strain/Blue_Knight.jpg"""
Cheese Candy,877,,,"""https://assets.wikileaf.com/assets/strains/strain/Cheese_Candy.jpg"""
Boss Hogg,878,,,"""https://assets.wikileaf.com/assets/strains/strain/Boss_Hogg.jpg"""
Black Ice,879,,,"""https://assets.wikileaf.com/assets/strains/strain/Black_Ice.jpg"""
Monkey Paw,880,,,"""https://assets.wikileaf.com/assets/strains/strain/Monkey_Paw.jpg"""
Red Headed Stranger,881,,,"""https://assets.wikileaf.com/assets/strains/strain/Red_Headed_Stranger.jpg"""
UW,882,,,"""https://assets.wikileaf.com/assets/strains/strain/UW.jpg"""
Ice Queen,883,,,"""https://assets.wikileaf.com/assets/strains/strain/Ice_Queen.png"""
California Orange,884,,,"""https://assets.wikileaf.com/assets/strains/strain/California_Orange.png"""
Las Vegas Purple Kush,885,,,"""https://assets.wikileaf.com/assets/strains/strain/Las_Vegas_Purple_Kush.png"""
Mega Wellness OG,886,,,"""https://assets.wikileaf.com/assets/strains/strain/Mega_Wellness_OG.jpg"""
Blueberry Blast,887,,,"""https://assets.wikileaf.com/assets/strains/strain/Blueberry_Blast.jpg"""
Purple Elephant,888,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple_Elephant.png"""
C4,889,,,"""https://assets.wikileaf.com/assets/strains/strain/C4.jpg"""
Presidential Kush,890,,,"""https://assets.wikileaf.com/assets/strains/strain/Presidential-Kush-icon.jpg"""
Candy Jack,891,,,"""https://assets.wikileaf.com/assets/strains/strain/Candy_Jack.png"""
$100 OG Kush,892,,,"""https://assets.wikileaf.com/assets/strains/strain/100_OG_Kush.png"""
Happy Kush,893,,,"""https://assets.wikileaf.com/assets/strains/strain/Happy_Kush.png"""
Purple Power,894,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple_Power.png"""
Herijuana,895,,,"""https://assets.wikileaf.com/assets/strains/strain/Herijuana.jpg"""
Gandalf OG,896,,,"""https://assets.wikileaf.com/assets/strains/strain/Gandalf-OG-icon.png"""
White Urkle,897,,,"""https://assets.wikileaf.com/assets/strains/strain/White-Urkle-icon.png"""
Alien Kush,898,,,"""https://assets.wikileaf.com/assets/strains/strain/Alien_Kush.png"""
Purple Trainwreck,899,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple_Trainwreck.png"""
Ginger Ale,900,,,"""https://assets.wikileaf.com/assets/strains/strain/ginger-ale-icon.png"""
Little Devil,901,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-LittleDevil.png"""
Canna-Tsu,902,,,"""https://assets.wikileaf.com/assets/strains/strain/buckeye-purple-icon.png"""
Ambrosia,903,,,"""https://assets.wikileaf.com/assets/strains/strain/Ambrosia-icon.png"""
Wedding Pie,904,,,"""../../../assets/img/strain-types/Indica_500.png"""
Big Bang,905,,,"""https://assets.wikileaf.com/assets/strains/strain/Big_Bang.jpg"""
Swazi Gold,906,,,"""https://assets.wikileaf.com/assets/strains/strain/swazi-gold-icon.png"""
Carnival,907,,,"""https://assets.wikileaf.com/assets/strains/strain/Carnival-icon.png"""
The Original Lemonnade,908,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Kryptonite,909,,,"""https://assets.wikileaf.com/assets/strains/strain/Kryptonite-icon.jpg"""
Highlands,910,,,"""https://assets.wikileaf.com/assets/strains/strain/Highlands-icon.png"""
Kilimanjaro,911,,,"""https://assets.wikileaf.com/assets/strains/strain/Kilimanjaro-icon.png"""
Ninja Fruit,912,,,"""https://assets.wikileaf.com/assets/strains/strain/1575314695_Ninja-Fruit-icon.png"""
Laughing Gas,913,,,"""https://assets.wikileaf.com/assets/strains/strain/Laughing-Gas-icon.png"""
Custard Cream,914,,,"""https://assets.wikileaf.com/assets/strains/strain/Custard-Cream-icon.png"""
Green Queen,915,,,"""https://assets.wikileaf.com/assets/strains/strain/Green_Queen500x500.png"""
Pure Power,916,,,"""https://assets.wikileaf.com/assets/strains/strain/pure-power-Icon.png"""
Pot of Gold,917,,,"""https://assets.wikileaf.com/assets/strains/strain/Pot-of-Gold-icon.jpg"""
Baklava,918,,,"""../../../assets/img/strain-types/Indica_500.png"""
Cowboy Kush,919,,,"""../../../assets/img/strain-types/Indica_500.png"""
Orange Blossom,920,,,"""https://assets.wikileaf.com/assets/strains/strain/1575660356_Orange-Blossom-icon.png"""
Gorilla Snacks,921,,,"""https://assets.wikileaf.com/assets/strains/strain/Gorilla-Snacks-icon.png"""
Space Cream,922,,,"""https://assets.wikileaf.com/assets/strains/strain/space-cream-icon.png"""
Krishna Kush,923,,,"""https://assets.wikileaf.com/assets/strains/strain/Krishna-Kush-Icon.png"""
Blue Rhino,924,,,"""https://assets.wikileaf.com/assets/strains/strain/Blue-Rhino-icon.jpg"""
DJ Andy Williams,925,,,"""https://assets.wikileaf.com/assets/strains/strain/DJ-Andy-Williams-icon.png"""
Sherbacio,926,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Hulkberry,927,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Peppermint Cookies,928,,,"""https://assets.wikileaf.com/assets/strains/strain/Peppermint_Cookies.jpg"""
Caramelo,929,,,"""https://assets.wikileaf.com/assets/strains/strain/Caramelo-Icon.jpg"""
Malawi,930,,,"""https://assets.wikileaf.com/assets/strains/strain/Malawi.jpg"""
Middlefork,931,,,"""https://assets.wikileaf.com/assets/strains/strain/Middlefork.jpg"""
Jack's Dream,932,,,"""https://assets.wikileaf.com/assets/strains/strain/Jacks-Dream-icon.png"""
Tropicali,933,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Frankenstein,934,,,"""https://assets.wikileaf.com/assets/strains/strain/Frankenstein.jpg"""
Gummy Bears,935,,,"""https://assets.wikileaf.com/assets/strains/strain/Gummy-Bears-icon.png"""
French Cookies,936,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Dream Lotus,937,,,"""https://assets.wikileaf.com/assets/strains/strain/Dream-Lotus-Icon.png"""
Megatron,938,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Hammerhead,939,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-Hammerhead.png"""
Hawaiian,940,,,"""https://assets.wikileaf.com/assets/strains/strain/Hawaiian-Icon.jpg"""
K1,941,,,"""https://assets.wikileaf.com/assets/strains/strain/k1-icon.png"""
Sour Chocolate,942,,,"""https://assets.wikileaf.com/assets/strains/strain/SourChocolate-icon.png"""
Ace Killer OG,943,,,"""https://assets.wikileaf.com/assets/strains/strain/Ace-Killer-OG-Icon.png"""
Pipe Dream,944,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Green Kush,945,,,"""https://assets.wikileaf.com/assets/strains/strain/Green-Kush-Icon.png"""
Agent Tangie,946,,,"""https://assets.wikileaf.com/assets/strains/strain/Agent-Tangie-icon.png"""
Green Love Potion,947,,,"""https://assets.wikileaf.com/assets/strains/strain/str-green-love-potion_500x500.png"""
Asian Fantasy,948,,,"""https://assets.wikileaf.com/assets/strains/strain/Asian-Fantasy-Icon.png"""
Obsession,949,,,"""https://assets.wikileaf.com/assets/strains/strain/Obsession.jpg"""
Cannalope Kush,950,,,"""https://assets.wikileaf.com/assets/strains/strain/Cannalope_Kush.jpg"""
Jorge's Diamonds #1,951,,,"""https://assets.wikileaf.com/assets/strains/strain/Jorges_Diamonds_1.jpg"""
Selene,952,,,"""https://assets.wikileaf.com/assets/strains/strain/Selene.jpg"""
Sirius Black,953,,,"""https://assets.wikileaf.com/assets/strains/strain/Sirius-Black-Icon.png"""
Sour Bubba,954,,,"""https://assets.wikileaf.com/assets/strains/strain/Sour-Bubba-Icon.png"""
Full Moon,955,,,"""https://assets.wikileaf.com/assets/strains/strain/Full-Moon-Icon.jpg"""
Area 51,956,,,"""https://assets.wikileaf.com/assets/strains/strain/Area-51-Icon.png"""
In The Pines,957,,,"""https://assets.wikileaf.com/assets/strains/strain/In-The-Pines-Icon.png"""
Pineapple Diesel,958,,,"""https://assets.wikileaf.com/assets/strains/strain/Pineapple-Diesel-Icon.png"""
Salmon River OG,959,,,"""https://assets.wikileaf.com/assets/strains/strain/Salmon-river-og-Icon.png"""
Grape Crush,960,,,"""https://assets.wikileaf.com/assets/strains/strain/Grape-crush-Icon.png"""
Suzy Q,961,,,"""https://assets.wikileaf.com/assets/strains/strain/Suzy-Q-Icon.png"""
Hemlock,962,,,"""https://assets.wikileaf.com/assets/strains/strain/Hemlock-Icon.png"""
Tora Bora,963,,,"""https://assets.wikileaf.com/assets/strains/strain/Tora-bora-Icon.png"""
Moonshine Haze,964,,,"""https://assets.wikileaf.com/assets/strains/strain/Moonshine_Haze.png"""
Lee Roy,965,,,"""https://assets.wikileaf.com/assets/strains/strain/Lee-Roy-icon.png"""
Orange Dream,966,,,"""https://assets.wikileaf.com/assets/strains/strain/Orange-Dream-Icon.png"""
White Queen,967,,,"""https://assets.wikileaf.com/assets/strains/strain/White-Queen-Icon.png"""
Pink Panties,968,,,"""https://assets.wikileaf.com/assets/strains/strain/Pink_Panties.jpg"""
Honey Boo Boo,969,,,"""https://assets.wikileaf.com/assets/strains/strain/Honey-Boo-Boo-Icon.jpg"""
Twisted Citrus,970,,,"""https://assets.wikileaf.com/assets/strains/strain/twisted-citrus-Icon.png"""
Red Cherry Berry,971,,,"""https://assets.wikileaf.com/assets/strains/strain/Red-Cherry-Berry-Icon.png"""
White Durban,972,,,"""https://assets.wikileaf.com/assets/strains/strain/White-Durban-Icon.png"""
Papa's OG,973,,,"""https://assets.wikileaf.com/assets/strains/strain/Papas-OG-Icon.png"""
Frosty Jesus,974,,,"""https://assets.wikileaf.com/assets/strains/strain/frosty_jesus_icon.png"""
Oaxacan Highland,975,,,"""https://assets.wikileaf.com/assets/strains/strain/Oaxacan-Highland-Icon.jpg"""
BC Big Bud,976,,,"""https://assets.wikileaf.com/assets/strains/strain/BC-Big-Bud-Icon.jpg"""
Bubba's Gift,977,,,"""https://assets.wikileaf.com/assets/strains/strain/Bubbas-Gift-Icon.jpg"""
Pineapple Cookies,978,,,"""https://assets.wikileaf.com/assets/strains/strain/pineapple-cookies-icon.png"""
Cherry AK-47,979,,,"""https://assets.wikileaf.com/assets/strains/strain/Cherry_AK-47.png"""
Super Blue Dream,980,,,"""https://assets.wikileaf.com/assets/strains/strain/Super-Blue-Dream-Icon.jpg"""
Dirty Girl,981,,,"""https://assets.wikileaf.com/assets/strains/strain/Dirty_Girl.jpg"""
Power Kush,982,,,"""https://assets.wikileaf.com/assets/strains/strain/Power-Kush-Icon.jpg"""
Sour Candy,983,,,"""https://assets.wikileaf.com/assets/strains/strain/Sour-Candy-Icon.jpg"""
Purple Princess,984,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple-Princess-icon.jpg"""
Purple Skunk,985,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple_Skunk.jpg"""
Oregon Diesel,986,,,"""https://assets.wikileaf.com/assets/strains/strain/Oregon-Diesel-Icon.png"""
Master Skunk,987,,,"""https://assets.wikileaf.com/assets/strains/strain/Master-Skunk-Icon.png"""
Mango Dream,988,,,"""https://assets.wikileaf.com/assets/strains/strain/Mango-dream-Icon.jpg"""
The Cough,989,,,"""https://assets.wikileaf.com/assets/strains/strain/The-cough-Icon.jpg"""
Grape Skunk,990,,,"""https://assets.wikileaf.com/assets/strains/strain/grape-skunk-icon.png"""
Violet Delight,991,,,"""https://assets.wikileaf.com/assets/strains/strain/Violet_Delight_500x500.png"""
Frostbite,992,,,"""https://assets.wikileaf.com/assets/strains/strain/Frostbite-Icon.png"""
Hogs Breath,993,,,"""https://assets.wikileaf.com/assets/strains/strain/Hogs-Breath-icon.png"""
Kolossus,994,,,"""https://assets.wikileaf.com/assets/strains/strain/Kolossus-Icon.png"""
White Dragon,995,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-WhiteDragon.png"""
Alien Sour Apple,996,,,"""https://assets.wikileaf.com/assets/strains/strain/Alien-Sour-Apple-Icon.png"""
Critical Sensi Star,997,,,"""https://assets.wikileaf.com/assets/strains/strain/Critical-Sensi-Star-icon.png"""
Rob Ford Kush,998,,,"""https://assets.wikileaf.com/assets/strains/strain/1578678657_Rob-Ford-Kush-icon.png"""
Marionberry Kush,999,,,"""https://assets.wikileaf.com/assets/strains/strain/1575314607_Marionberry-Kush-icon.png"""
Monkey Bread #1,1000,,,"""https://assets.wikileaf.com/assets/strains/strain/Monkey-Bread1-Icon.png"""
Glueberry OG,1001,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Cluster Bomb,1002,,,"""https://assets.wikileaf.com/assets/strains/strain/Cluster-Bomb-Icon.png"""
NightFire OG,1003,,,"""https://assets.wikileaf.com/assets/strains/strain/1576185849_Night-Fire-OG-icon.png"""
Longbottom Leaf,1004,,,"""https://assets.wikileaf.com/assets/strains/strain/Long-bottom-Leaf-Icon.png"""
Fucking Incredible,1005,,,"""https://assets.wikileaf.com/assets/strains/strain/Fucking-Incredible-icon.jpg"""
Easy Bud,1006,,,"""https://assets.wikileaf.com/assets/strains/strain/Easy-Bud-Icon.png"""
Church OG,1007,,,"""https://assets.wikileaf.com/assets/strains/strain/Church_OG.png"""
Blackberry Haze,1008,,,"""https://assets.wikileaf.com/assets/strains/strain/Blackberry-Haze-Icon.png"""
American Dream,1009,,,"""https://assets.wikileaf.com/assets/strains/strain/American_Dream.jpg"""
Qush,1010,,,"""https://assets.wikileaf.com/assets/strains/strain/Qush.png"""
Dr. Feelgood,1011,,,"""https://assets.wikileaf.com/assets/strains/strain/Dr._Feelgood.jpg"""
Lemon Ice,1012,,,"""https://assets.wikileaf.com/assets/strains/strain/Lemon-Ice-Icon.png"""
Sour Amnesia,1013,,,"""https://assets.wikileaf.com/assets/strains/strain/1578678826_Sour-Amnesia-icon.png"""
Double Barrel OG,1014,,,"""https://assets.wikileaf.com/assets/strains/strain/double-barrel-icon.png"""
Locktite,1015,,,"""https://assets.wikileaf.com/assets/strains/strain/Locktite-Icon.png"""
Earthquake,1016,,,"""https://assets.wikileaf.com/assets/strains/strain/str-equake_500x500.png"""
Cherry Cream Pie,1017,,,"""https://assets.wikileaf.com/assets/strains/strain/cherry-cream-pie-icon.png"""
Mint Chocolate Chip,1018,,,"""https://assets.wikileaf.com/assets/strains/strain/Mint-Chocolate-Chip-Icon.png"""
Sour Jilly,1019,,,"""https://assets.wikileaf.com/assets/strains/strain/1578678901_Sour-Jilly-icon.png"""
Kaboom,1020,,,"""https://assets.wikileaf.com/assets/strains/strain/Kaboom-icon.jpg"""
Katsu Bubba Kush,1021,,,"""https://assets.wikileaf.com/assets/strains/strain/Katsu-Bubba-Kush-icon.png"""
Crème Brulee,1022,,,"""../../../assets/img/strain-types/Indica_500.png"""
Quantum Kush,1023,,,"""https://assets.wikileaf.com/assets/strains/strain/1578678591_Quantum-Kush-icon.png"""
Extreme OG,1024,,,"""https://assets.wikileaf.com/assets/strains/strain/Extreme_OG.png"""
Bay Dream,1025,,,"""https://assets.wikileaf.com/assets/strains/strain/Baydream-Icon.png"""
Dark Side of the Moon,1026,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-DarkSideoftheMoon.png"""
Gelatti,1027,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Lemon Sorbet 3,1028,,,"""https://assets.wikileaf.com/assets/strains/strain/Lemon-Sorbet-Icon.png"""
Gelato #45,1029,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Silver Haze,1030,,,"""https://assets.wikileaf.com/assets/strains/strain/SIlver-Haze-icon.jpg"""
White Girl,1031,,,"""https://assets.wikileaf.com/assets/strains/strain/White_Girl.jpg"""
Martian Candy,1032,,,"""https://assets.wikileaf.com/assets/strains/strain/Martian_Candy.jpg"""
Kush Cake,1033,,,"""../../../assets/img/strain-types/Indica_500.png"""
RockStar,1034,,,"""https://assets.wikileaf.com/assets/strains/strain/RockStar-Icon.jpg"""
Shock Tart,1035,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
GMO,1036,,,"""../../../assets/img/strain-types/Indica_500.png"""
Magic Melon,1037,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Pamelina,1038,,,"""../../../assets/img/strain-types/Indica_500.png"""
